Rapnet Lot #,Stock #,Availability,Shape,Weight,Color,Clarity,Cut Grade,Polish,Symmetry,Fluorescence Intensity,Fluorescence Color,Measurements,Eye Clean,Lab,Report #,RapLab Report ID,Treatment,RapNet Price,Rapnet  Discount %,Cash Price,Cash Price Discount %,BuyNow $/ct,BuyNow rap%,Depth %,Table %,Girdle Thin,Girdle Thick,Girdle %,Girdle Condition,Culet Size,Culet Condition,Crown Height,Crown Angle,Pavilion Depth,Pavilion Angle,Laser Inscription,Cert comment,Key to symbols,Member Comment,Star Length,Shade,White Inclusion,Black Inclusion,Open Inclusion,Milky,Fancy Color,Fancy Color Intensity,Fancy Color Overtone,Country,State,City,Brand,Seller Spec,Sarine Loupe,Report File Name,Report 2 File name,Website Link,Image 1,Image 2,Image 3,Image 4,Image 5,VideoURL 1,VideoURL 2,VideoURL 3,VideoURL 4,VideoURL 5,Document 1,Document 2,Document 3,Document 1 Type,Document 2 Type,Document 3 Type,Trade Show,Report Issue Date,Report Type,Lab Location,Pair Stock #,Is Matched Pair Separable,Allow RapLink Feed,Parcel Stones,Tracr ID,Display Cert Number
170131908,3254,G,Pear,0.700,E,VS1,,EX,VG,N,,8.25x4.91x2.80,Yes,GIA,3525062311,,,2170.0000,-0.380,,,,,56.9,62.00,STK,VTK,,Faceted,N,,,,,,GIA 3525062311,,"Feather,  Pinpoint",NO BGM NO BLACK /  SKYPE : sanghaviharshil927 WECHAT : harshilsanghavi  WHATSAPP/CALL : +91 9408960540,,None,None,None,None,None,,,,India,,,,,,,,,https://thnk-ahhhekdfd9dpapb8.z03.azurefd.net/detail/media/Video/G9gULEL5GYm3KiYWrbv26Q--,,,,,,,,,,,,,,,,,05/06/2025 00:00:00,Diamond Dossier,,,False,0,,,1
170683434,3265,G,Round,0.300,D,SI1,EX,EX,EX,N,,4.28-4.30x2.69,Yes,GIA,5523192364,,,935.0000,-0.450,,,,,62.7,57.00,M,STK,4.00,Faceted,N,,15.00,35.00,43.50,41.40,GIA 5523192364,,Feather,NO BGM NO BLACK /  SKYPE : sanghaviharshil927 WECHAT : harshilsanghavi  WHATSAPP/CALL : +91 9408960540,50.00,None,,,,None,,,,India,,,,,,,,,,,,,,https://nivoda-inhousemedia.s3.amazonaws.com/inhouse-360-5523192364,,,,,,,,,,,,05/21/2025 00:00:00,Diamond Dossier,,,True,1,,,1
169204791,3239,NA,Round,1.120,J,VS1,EX,EX,EX,M,B,6.65-6.68x4.09,Yes,GIA,7518940290,,,1632.0000,-0.520,,,,,61.4,58.00,M,STK,3.50,Faceted,N,,15.00,35.50,43.00,40.80,GIA 7518940290,Additional pinpoints are not shown.,"Feather,  Needle,  Pinpoint,  Cloud",NO BGM NO BLACK /  SKYPE : sanghaviharshil927 WECHAT : harshilsanghavi  WHATSAPP/CALL : +91 9408960540,45.00,None,None,None,None,None,,,,India,,,,,,,,,169204791_Still.JPG,,,,,,,,,,,,,,,,,04/21/2025 00:00:00,Diamond Grading Report,,,False,0,,,1
170683385,3338,G,Round,0.440,G,VS2,EX,EX,EX,N,,4.90-4.92x3.03,Yes,GIA,7528188607,,,1044.0000,-0.420,,,,,61.8,58.00,M,STK,3.50,Faceted,N,,14.50,34.50,43.50,41.40,GIA 7528188607,,Feather,NO BGM NO BLACK /  SKYPE : sanghaviharshil927 WECHAT : harshilsanghavi  WHATSAPP/CALL : +91 9408960540,50.00,None,,,,None,,,,India,,,,,,,,,,,,,,https://nivoda-inhousemedia.s3.amazonaws.com/inhouse-360-7528188607,,,,,,,,,,,,05/21/2025 00:00:00,Diamond Dossier,,,True,1,,,1
170683420,3334,G,Round,0.430,H,VS1,EX,EX,EX,F,,4.82-4.85x3.01,Yes,GIA,6522286837,,,901.0000,-0.470,,,,,62.2,58.00,M,STK,4.00,Faceted,N,,14.00,33.50,44.50,41.60,GIA 6522286837,,"Crystal,  Cloud,  Needle,  Pinpoint",NO BGM NO BLACK /  SKYPE : sanghaviharshil927 WECHAT : harshilsanghavi  WHATSAPP/CALL : +91 9408960540,50.00,None,,,,None,,,,India,,,,,,,,,,,,,,https://nivoda-inhousemedia.s3.amazonaws.com/inhouse-360-6522286837,,,,,,,,,,,,05/29/2025 00:00:00,Diamond Dossier,,,True,1,,,1
170683397,3310,G,Round,0.370,I,VS2,EX,EX,EX,M,B,4.60-4.61x2.88,Yes,GIA,2527288268,,,660.0000,-0.450,,,,,62.5,55.00,M,M,3.00,Faceted,N,,16.00,36.00,43.00,41.00,GIA 2527288268,,"Crystal,  Feather",NO BGM NO BLACK /  SKYPE : sanghaviharshil927 WECHAT : harshilsanghavi  WHATSAPP/CALL : +91 9408960540,50.00,None,,,,None,,,,India,,,,,,,,,,,,,,https://nivoda-inhousemedia.s3.amazonaws.com/inhouse-360-2527288268,,,,,,,,,,,,05/29/2025 00:00:00,Diamond Dossier,,,True,1,,,1
171959879,3388,G,Round,2.500,H,VS2,EX,EX,VG,N,,8.55-8.62x5.45,Yes,IGI,683576162,,,5750.0000,-0.500,,,,,63.3,57.00,,,,Polished,N,Pointed,,,,,YES,,,NO BGM NO BLACK /  SKYPE : sanghaviharshil927 WECHAT : harshilsanghavi  WHATSAPP/CALL : +91 9408960540,,None,,None,None,None,,,,India,,,,,,,,https://thnk-ahhhekdfd9dpapb8.z03.azurefd.net/detail/media/Video/V0MmBiALT82slM2QOdbZPw--,https://thnk-ahhhekdfd9dpapb8.z03.azurefd.net/detail/media/Video/V0MmBiALT82slM2QOdbZPw--,,,,,,,,,,,,,,,,,,,,,True,1,,,1
170683414,3319,G,Round,0.390,E,VS1,EX,EX,EX,F,,4.71-4.73x2.89,Yes,GIA,6525192369,,,1134.0000,-0.370,,,,,61.2,55.00,M,M,3.00,Faceted,N,,15.00,33.50,43.00,41.00,GIA 6525192369,,Feather,NO BGM NO BLACK /  SKYPE : sanghaviharshil927 WECHAT : harshilsanghavi  WHATSAPP/CALL : +91 9408960540,50.00,None,,,,None,,,,India,,,,,,,,,,,,,,https://nivoda-inhousemedia.s3.amazonaws.com/inhouse-360-6525192369,,,,,,,,,,,,05/21/2025 00:00:00,Diamond Dossier,,,True,1,,,1
170910132,AK-2004,G,Round,0.880,D,VS2,EX,EX,EX,M,B,6.08-6.11x3.81,Yes,GIA,6511951619,,,2329.0000,-0.315,,,,,62.6,57.00,M,STK,3.50,Faceted,N,,16.00,36.50,43.00,40.80,GIA 6511951619,,"Crystal,  Cloud",NO BGM NO BLACK /  SKYPE : sanghaviharshil927 WECHAT : harshilsanghavi  WHATSAPP/CALL : +91 9408960540,50.00,None,None,None,None,None,,,,India,,,,,,,,,,,,,,,,,,,,,,,,,,04/23/2025 00:00:00,Diamond Dossier,,,True,1,,,1
167977873,3031,G,Round,0.380,E,VS2,VG,EX,EX,N,,4.62-4.65x2.91,Yes,GIA,3515395832,,,867.0000,-0.490,,,,,62.7,56.00,M,STK,4.00,Faceted,N,Pointed,15.00,35.00,44.00,41.40,GIA 3515395832,,"Crystal,  Cloud",NO BGM NO BLACK /  SKYPE : sanghaviharshil927 WECHAT : harshilsanghavi  WHATSAPP/CALL : +91 9408960540,50.00,None,,None,,None,,,,India,,,,,,,,,,,,,,,,,,,,,,,,,,02/18/2025 00:00:00,Diamond Dossier,,,True,0,,,1
159559856,2344,G,Round,0.300,G,SI2,EX,EX,EX,S,B,4.26-4.29x2.68,Yes,GIA,1485846272,,,585.0000,-0.550,,,,,62.7,56.00,M,STK,3.50,Faceted,N,Pointed,15.50,36.00,43.50,41.00,GIA 1485846272,,"Feather,  Crystal",NO BGM / SKYPE : sanghaviharshil927 WECHAT : harshilsanghavi  WHATSAPP/CALL : +91 9408960540,50.00,None,,None,,None,,,,India,,,,,,,,,,,,,,https://nivoda-inhousemedia.s3.amazonaws.com/inhouse-360-1485846272,,,,,,,,,,,,03/21/2024 00:00:00,Diamond Dossier,,,True,0,,,1
169031848,3155,STPS,Round,0.300,I,VVS1,EX,EX,EX,M,B,4.29-4.31x2.64,Yes,GIA,1518780085,,,672.0000,-0.520,,,,,61.4,59.00,M,STK,4.00,Faceted,N,,13.50,34.00,43.50,41.40,GIA 1518780085,,Manufacturing Remnant,NO BGM NO BLACK /  SKYPE : sanghaviharshil927 WECHAT : harshilsanghavi  WHATSAPP/CALL : +91 9408960540,50.00,None,None,None,None,None,,,,India,,,,,,,,,,,,,,https://nivoda-inhousemedia.s3.amazonaws.com/inhouse-360-1518780085,,,,,,,,,,,,04/03/2025 00:00:00,Diamond Dossier,,,False,0,,,1
170683357,3269,G,Round,0.300,E,SI1,EX,EX,VG,N,,4.33-4.33x2.63,Yes,GIA,5523192551,,,832.0000,-0.480,,,,,60.7,58.00,M,STK,3.50,Faceted,N,,14.50,34.00,43.00,40.80,GIA 5523192551,,Feather,NO BGM NO BLACK /  SKYPE : sanghaviharshil927 WECHAT : harshilsanghavi  WHATSAPP/CALL : +91 9408960540,50.00,None,,,,None,,,,India,,,,,,,,,,,,,,https://nivoda-inhousemedia.s3.amazonaws.com/inhouse-360-5523192551,,,,,,,,,,,,05/21/2025 00:00:00,Diamond Dossier,,,True,1,,,1
153693901,AV-7,G,Emerald,1.000,M,VS2,,EX,VG,N,,6.76x4.71x2.93,Yes,GIA,1385583264,,,1322.0000,-0.304,,,,,62.3,65.00,STK,TK,,,N,Pointed,,,,,GIA 1385583264,,"Feather,  Twinning Wisp,  Cloud",NO BGM NO BLACK / SKYPE : sanghaviharshil927 WECHAT : harshilsanghavi  WHATSAPP/CALL : +91 9408960540,,None,,None,,None,,,,India,,,,,,,,,,,,,,,,,,,,,,,,,,05/11/2021 00:00:00,Diamond Grading Report,,,True,1,,,1
144343589,RV-441,G,Round,1.010,G,I1,VG,EX,VG,N,,6.33-6.35x4.08,Yes,IGI,534240600,,,1122.0000,-0.638,,,,,63.2,56.00,,,,Faceted,N,Pointed,,,,,YES,,,SKYPE : sanghaviharshil927 WECHAT : harshilsanghavi  WHATSAPP/CALL : +91 9408960540,,None,,,,None,,,,India,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,1,,,1
171139380,3378,G,Round,0.300,K,VS1,EX,EX,VG,F,,4.25-4.29x2.68,Yes,GIA,6521356240,,,531.0000,-0.410,,,,,62.7,58.00,M,STK,4.00,Faceted,N,,15.00,35.00,44.00,41.40,GIA 6521356240,,Indented Natural,NO BGM NO BLACK /  SKYPE : sanghaviharshil927 WECHAT : harshilsanghavi  WHATSAPP/CALL : +91 9408960540,50.00,None,,,,None,,,,India,,,,,,,,,,,,,,,,,,,,,,,,,,06/04/2025 00:00:00,Diamond Dossier,,,True,1,,,1
167977890,3002,G,Round,0.310,E,SI1,EX,EX,EX,N,,4.39-4.41x2.65,Yes,GIA,7511395644,,,784.0000,-0.510,,,,,60.1,59.00,M,STK,3.50,Faceted,N,Pointed,14.00,34.00,42.50,40.60,GIA 7511395644,,"Cloud,  Crystal,  Feather",NO BGM PP BLACK /  SKYPE : sanghaviharshil927 WECHAT : harshilsanghavi  WHATSAPP/CALL : +91 9408960540,50.00,None,,None,,None,,,,India,,,,,,,,,,,,,,https://nivoda-inhousemedia.s3.amazonaws.com/inhouse-360-7511395644,,,,,,,,,,,,02/18/2025 00:00:00,Diamond Dossier,,,False,1,,,1
170910126,AK-2006,G,Round,0.600,D,VS2,EX,EX,EX,N,,5.47-5.48x3.27,Yes,GIA,2518771186,,,1606.5000,-0.405,,,,,59.7,61.00,M,STK,3.50,Faceted,N,,13.00,33.50,43.00,40.80,GIA 2518771186,,"Crystal,  Cloud",NO BGM NO BLACK /  SKYPE : sanghaviharshil927 WECHAT : harshilsanghavi  WHATSAPP/CALL : +91 9408960540,50.00,None,None,None,None,None,,,,India,,,,,,,,,,,,,,,,,,,,,,,,,,04/01/2025 00:00:00,Diamond Dossier,,,True,1,,,1
170142302,VP-02,G,Pear,0.310,F,VS2,,G,VG,N,,6.26x3.66x2.28,Yes,GIA,1529044416,,,973.0000,-0.351,,,,,62.3,56.00,STK,VTK,,Faceted,N,,,,,,GIA 1529044416,,"Feather,  Crystal",NO BGM NO BLACK /  SKYPE : sanghaviharshil927 WECHAT : harshilsanghavi  WHATSAPP/CALL : +91 9408960540,,None,None,None,None,None,,,,India,,,,,,,,,,,,,,,,,,,,,,,,,,05/03/2025 00:00:00,Diamond Dossier,,,True,0,,,1
171346464,3385,G,Round,1.000,G,VS1,EX,VG,VG,F,,6.33-6.39x3.98,Yes,GIA,5526386812,,,3038.0000,-0.510,,,,,62.5,55.00,M,STK,4.00,Faceted,N,,15.50,35.00,42.50,40.60,GIA 5526386812,Additional pinpoints are not shown. Surface graining is not shown.,"Indented Natural,  Needle,  Cloud,  Pinpoint,  Natural",NO BGM NO BLACK /  SKYPE : sanghaviharshil927 WECHAT : harshilsanghavi  WHATSAPP/CALL : +91 9408960540,50.00,None,None,None,None,None,,,,India,,,,,,,,,https://thnk-ahhhekdfd9dpapb8.z03.azurefd.net/detail/media/Video/o4Yy*l2taY7huC6yriKO3w--,,,,,,,,,,,,,,,,,06/09/2025 00:00:00,Diamond Grading Report,,,True,0,,,1
170683437,3281,G,Round,0.310,I,VS2,EX,EX,EX,N,,4.37-4.38x2.69,Yes,GIA,1525192016,,,708.0000,-0.410,,,,,61.5,58.00,M,STK,3.50,Faceted,N,,13.50,33.00,44.50,41.80,GIA 1525192016,,Feather,NO BGM NO BLACK /  SKYPE : sanghaviharshil927 WECHAT : harshilsanghavi  WHATSAPP/CALL : +91 9408960540,50.00,None,,,,None,,,,India,,,,,,,,,,,,,,https://nivoda-inhousemedia.s3.amazonaws.com/inhouse-360-1525192016,,,,,,,,,,,,05/21/2025 00:00:00,Diamond Dossier,,,True,1,,,1
169031868,3228,G,Round,0.530,F,SI2,EX,EX,EX,F,,5.19-5.20x3.22,Yes,GIA,6515781539,,,882.0000,-0.510,,,,,62.0,57.00,M,M,3.50,Faceted,N,,16.00,36.00,43.00,40.80,GIA 6515781539,,"Twinning Wisp,  Feather",NO BGM NO BLACK /  SKYPE : sanghaviharshil927 WECHAT : harshilsanghavi  WHATSAPP/CALL : +91 9408960540,50.00,None,None,None,None,None,,,,India,,,,,,,,,,,,,,https://nivoda-inhousemedia.s3.amazonaws.com/inhouse-360-6515781539,,,,,,,,,,,,04/03/2025 00:00:00,Diamond Dossier,,,True,0,,,1
171900091,AK-3002,G,Oval,0.750,G,VS2,,EX,EX,M,B,7.08x5.15x3.23,Yes,GIA,1523314985,,,1372.0000,-0.510,,,,,62.8,59.00,STK,TK,,Faceted,N,,,,,,GIA 1523314985,,Crystal,NO BGM NO BLACK /  SKYPE : sanghaviharshil927 WECHAT : harshilsanghavi  WHATSAPP/CALL : +91 9408960540,,None,None,None,None,None,,,,India,,,,,,,,,,,,,,,,,,,,,,,,,,05/29/2025 00:00:00,Diamond Dossier,,,True,1,,,1
170683394,3326,G,Round,0.400,F,SI1,EX,EX,EX,N,,4.76-4.77x2.89,Yes,GIA,5523188579,,,954.0000,-0.470,,,,,60.7,56.00,M,STK,3.50,Faceted,N,,14.00,33.00,43.00,41.00,GIA 5523188579,,Feather,NO BGM NO BLACK /  SKYPE : sanghaviharshil927 WECHAT : harshilsanghavi  WHATSAPP/CALL : +91 9408960540,50.00,None,,,,None,,,,India,,,,,,,,,,,,,,https://nivoda-inhousemedia.s3.amazonaws.com/inhouse-360-5523188579,,,,,,,,,,,,05/21/2025 00:00:00,Diamond Dossier,,,True,1,,,1
170683417,3369,G,Round,0.550,F,SI1,EX,EX,EX,F,,5.25-5.26x3.23,Yes,GIA,6522186877,,,1092.0000,-0.480,,,,,61.3,59.00,M,STK,3.50,Faceted,N,,14.50,35.50,43.50,41.00,GIA 6522186877,,Feather,NO BGM NO BLACK /  SKYPE : sanghaviharshil927 WECHAT : harshilsanghavi  WHATSAPP/CALL : +91 9408960540,50.00,None,,,,None,,,,India,,,,,,,,,,,,,,https://nivoda-inhousemedia.s3.amazonaws.com/inhouse-360-6522186877,,,,,,,,,,,,05/21/2025 00:00:00,Diamond Dossier,,,True,1,,,1
170563254,3260,G,Round,2.030,H,VVS2,EX,EX,EX,S,B,8.08-8.14x5.04,Yes,GIA,6521219064,,,6750.0000,-0.500,,,,,62.1,60.00,M,STK,4.00,Faceted,N,,13.50,33.50,44.50,41.80,GIA 6521219064,Additional pinpoints are not shown.,Pinpoint,NO BGM NO BLACK /  SKYPE : sanghaviharshil927 WECHAT : harshilsanghavi  WHATSAPP/CALL : +91 9408960540,50.00,None,None,None,None,None,,,,India,,,,,,,,,https://thnk-ahhhekdfd9dpapb8.z03.azurefd.net/detail/media/Video/t3gFuznqCtiJ09Z%2540%2540ktxew--,,,,,,,,,,,,,,,,,05/21/2025 00:00:00,Diamond Grading Report,,,True,0,,,1
167951086,3086,G,Oval,1.010,G,VVS1,,EX,VG,M,B,8.39x5.52x3.45,Yes,GIA,2514531696,,,2970.0000,-0.521,,,,,62.4,61.00,STK,TK,,Faceted,N,,,,,,GIA 2514531696,,"Pinpoint,  Feather",NO BGM NO BLACK /  SKYPE : sanghaviharshil927 WECHAT : harshilsanghavi  WHATSAPP/CALL : +91 9408960540,,None,,None,None,None,,,,India,,,,,,,,,167951086_Still.JPG,,,,,,,,,,,,,,,,,02/28/2025 00:00:00,Diamond Grading Report,,,False,0,,,1
170323853,3258,G,Round,0.830,G,VVS1,EX,EX,EX,F,,5.99-6.03x3.77,Yes,GIA,7511917491,,,2340.0000,-0.400,,,,,62.6,57.00,M,STK,3.50,Faceted,N,,15.00,35.50,44.00,41.40,GIA 7511917491,,Pinpoint,NO BGM NO BLACK /  SKYPE : sanghaviharshil927 WECHAT : harshilsanghavi  WHATSAPP/CALL : +91 9408960540,50.00,None,,,None,None,,,,India,,,,,,,,,https://thnk-ahhhekdfd9dpapb8.z03.azurefd.net/detail/media/Video/lcJZXb8rYiq8rDFzh9R36g--,,,,,,,,,,,,,,,,,05/06/2025 00:00:00,Diamond Dossier,,,False,1,,,1
170683400,3333,G,Round,0.430,F,VS1,EX,EX,EX,N,,4.87-4.88x3.01,Yes,GIA,7526288497,,,1240.0000,-0.380,,,,,61.7,57.00,M,STK,3.50,Faceted,N,,14.00,33.00,44.00,41.60,GIA 7526288497,,"Cloud,  Crystal,  Needle,  Pinpoint",NO BGM NO BLACK /  SKYPE : sanghaviharshil927 WECHAT : harshilsanghavi  WHATSAPP/CALL : +91 9408960540,50.00,None,,,,None,,,,India,,,,,,,,,,,,,,https://nivoda-inhousemedia.s3.amazonaws.com/inhouse-360-7526288497,,,,,,,,,,,,05/29/2025 00:00:00,Diamond Dossier,,,True,1,,,1
170683354,3282,G,Round,0.320,D,VS2,EX,EX,EX,N,,4.44-4.45x2.70,Yes,GIA,2528186802,,,1098.0000,-0.390,,,,,60.8,58.00,M,M,3.50,Faceted,N,,13.50,33.00,44.00,41.40,GIA 2528186802,,Feather,NO BGM NO BLACK /  SKYPE : sanghaviharshil927 WECHAT : harshilsanghavi  WHATSAPP/CALL : +91 9408960540,50.00,None,,,,None,,,,India,,,,,,,,,,,,,,https://nivoda-inhousemedia.s3.amazonaws.com/inhouse-360-2528186802,,,,,,,,,,,,05/21/2025 00:00:00,Diamond Dossier,,,True,1,,,1
170910129,AK-2009,G,Round,0.500,D,IF,EX,EX,EX,M,B,5.08-5.09x3.15,Yes,GIA,7522036962,,,2365.0000,-0.570,,,,,62.0,59.00,STK,STK,4.00,Faceted,N,,13.50,33.50,44.50,41.60,GIA 7522036962,,Minor Details Of Polish,NO BGM NO BLACK /  SKYPE : sanghaviharshil927 WECHAT : harshilsanghavi  WHATSAPP/CALL : +91 9408960540,55.00,None,None,None,None,None,,,,India,,,,,,,,,,,,,,,,,,,,,,,,,,05/02/2025 00:00:00,Diamond Dossier,,,True,1,,,1
167977936,3055,G,Round,0.440,H,SI2,EX,VG,EX,N,,4.85-4.88x3.05,Yes,GIA,2516397470,,,658.0000,-0.530,,,,,62.6,57.00,M,M,3.50,Faceted,N,Pointed,15.50,36.00,43.50,41.20,GIA 2516397470,,"Twinning Wisp,  Crystal",NO BGM SIDE BLACK /  SKYPE : sanghaviharshil927 WECHAT : harshilsanghavi  WHATSAPP/CALL : +91 9408960540,50.00,None,,None,,None,,,,India,,,,,,,,,,,,,,https://nivoda-inhousemedia.s3.amazonaws.com/inhouse-360-2516397470,,,,,,,,,,,,02/18/2025 00:00:00,Diamond Dossier,,,True,0,,,1
167977930,3077,G,Round,0.540,D,I1,EX,EX,EX,N,,5.18-5.21x3.26,Yes,GIA,7511397521,,,960.0000,-0.400,,,,,62.8,57.00,M,STK,3.50,Faceted,N,Pointed,15.50,36.00,43.50,41.20,GIA 7511397521,,"Feather,  Cloud",NO BGM SIDE BLACK /  SKYPE : sanghaviharshil927 WECHAT : harshilsanghavi  WHATSAPP/CALL : +91 9408960540,50.00,None,,None,,None,,,,India,,,,,,,,,,,,,,https://nivoda-inhousemedia.s3.amazonaws.com/inhouse-360-7511397521,,,,,,,,,,,,02/18/2025 00:00:00,Diamond Dossier,,,True,0,,,1
167949944,AM-51,G,Heart,0.900,G,SI1,,VG,VG,S,B,6.27x6.35x3.73,Yes,GIA,5506937850,,,1120.0000,-0.650,,,,,58.7,53.00,M,VTK,,Faceted,N,,,,,,GIA 5506937850,,"Twinning Wisp,  Crystal",NO BGM NO BLACK /  SKYPE : sanghaviharshil927 WECHAT : harshilsanghavi  WHATSAPP/CALL : +91 9408960540,,None,None,None,None,None,,,,India,,,,,,,,,,,,,,,,,,,,,,,,,,12/04/2024 00:00:00,Diamond Dossier,,,True,1,,,1
169031822,3232,G,Round,0.610,F,SI2,EX,EX,EX,N,,5.38-5.41x3.39,Yes,GIA,1518780218,,,900.0000,-0.500,,,,,62.9,56.00,M,STK,3.50,Faceted,N,,16.00,36.00,43.50,41.20,GIA 1518780218,,"Crystal,  Cloud",NO BGM PP BLACK /  SKYPE : sanghaviharshil927 WECHAT : harshilsanghavi  WHATSAPP/CALL : +91 9408960540,50.00,None,None,,None,None,,,,India,,,,,,,,,,,,,,https://nivoda-inhousemedia.s3.amazonaws.com/inhouse-360-1518780218,,,,,,,,,,,,04/03/2025 00:00:00,Diamond Dossier,,,True,0,,,1
170683377,3273,G,Round,0.300,G,IF,EX,EX,EX,N,,4.33-4.36x2.63,Yes,GIA,2527288680,,,1280.0000,-0.360,,,,,60.6,60.00,M,STK,3.50,Faceted,N,,13.00,32.50,44.00,41.60,GIA 2527288680,,"Surface Graining,  Natural,  Minor Details Of Polish",NO BGM NO BLACK /  SKYPE : sanghaviharshil927 WECHAT : harshilsanghavi  WHATSAPP/CALL : +91 9408960540,50.00,None,,,,None,,,,India,,,,,,,,,,,,,,https://nivoda-inhousemedia.s3.amazonaws.com/inhouse-360-2527288680,,,,,,,,,,,,05/29/2025 00:00:00,Diamond Dossier,,,True,1,,,1
167977850,3067,G,Round,0.500,E,I1,VG,EX,VG,N,,5.05-5.07x3.20,Yes,GIA,5513457101,,,825.0000,-0.450,,,,,63.3,55.00,M,STK,4.00,Faceted,N,Pointed,15.50,34.50,44.00,41.40,GIA 5513457101,,"Crystal,  Feather",NO BGM PP BLACK /  SKYPE : sanghaviharshil927 WECHAT : harshilsanghavi  WHATSAPP/CALL : +91 9408960540,50.00,None,,None,,None,,,,India,,,,,,,,,,,,,,https://nivoda-inhousemedia.s3.amazonaws.com/inhouse-360-5513457101,,,,,,,,,,,,02/24/2025 00:00:00,Diamond Dossier,,,True,0,,,1
170683440,3286,G,Round,0.320,G,VS1,EX,EX,EX,N,,4.38-4.41x2.74,Yes,GIA,6521188058,,,1152.0000,-0.280,,,,,62.5,56.00,M,STK,3.50,Faceted,N,,15.00,34.50,44.00,41.40,GIA 6521188058,,"Crystal,  Pinpoint,  Needle",NO BGM NO BLACK /  SKYPE : sanghaviharshil927 WECHAT : harshilsanghavi  WHATSAPP/CALL : +91 9408960540,50.00,None,,,,None,,,,India,,,,,,,,,,,,,,https://nivoda-inhousemedia.s3.amazonaws.com/inhouse-360-6521188058,,,,,,,,,,,,05/21/2025 00:00:00,Diamond Dossier,,,True,1,,,1
169031865,3195,G,Round,0.380,I,VS1,EX,EX,EX,N,,4.63-4.66x2.91,Yes,GIA,5513780255,,,728.0000,-0.440,,,,,62.5,57.00,M,STK,3.50,Faceted,N,,15.00,34.50,44.00,41.60,GIA 5513780255,,Crystal,BROWN TINCH NO BLACK /  SKYPE : sanghaviharshil927 WECHAT : harshilsanghavi  WHATSAPP/CALL : +91 9408960540,50.00,,None,None,None,None,,,,India,,,,,,,,,,,,,,https://nivoda-inhousemedia.s3.amazonaws.com/inhouse-360-5513780255,,,,,,,,,,,,04/03/2025 00:00:00,Diamond Dossier,,,True,0,,,1
170683443,3283,G,Round,0.320,D,SI2,EX,EX,EX,N,,4.43-4.44x2.66,Yes,GIA,2526186824,,,928.0000,-0.420,,,,,60.0,59.00,M,STK,3.50,Faceted,N,,13.50,33.00,43.00,41.00,GIA 2526186824,,Feather,NO BGM NO BLACK /  SKYPE : sanghaviharshil927 WECHAT : harshilsanghavi  WHATSAPP/CALL : +91 9408960540,50.00,None,,,,None,,,,India,,,,,,,,,,,,,,https://nivoda-inhousemedia.s3.amazonaws.com/inhouse-360-2526186824,,,,,,,,,,,,05/21/2025 00:00:00,Diamond Dossier,,,True,1,,,1
168560348,AK-1086,G,Round,1.010,H,SI1,EX,EX,EX,N,,6.40-6.42x3.96,Yes,GIA,1513715241,,,2376.0000,-0.460,,,,,61.8,60.00,M,STK,4.50,Faceted,N,,13.00,33.00,44.00,41.60,GIA 1513715241,Additional clouds are not shown. Pinpoints are not shown.,"Feather,  Crystal,  Cloud,  Indented Natural,  Natural",NO BGM NO BLACK /  SKYPE : sanghaviharshil927 WECHAT : harshilsanghavi  WHATSAPP/CALL : +91 9408960540,50.00,None,,None,None,None,,,,India,,,,,,,,,168560348_Still.JPG,,,,,,,,,,,,,,,,,03/26/2025 00:00:00,Diamond Grading Report,,,False,0,,,1
169031831,3180,G,Round,0.350,D,VVS1,EX,EX,EX,F,,4.52-4.54x2.77,Yes,GIA,7512781532,,,1475.0000,-0.410,,,,,61.1,58.00,M,STK,3.50,Faceted,N,,14.50,34.00,43.00,40.80,GIA 7512781532,,"Pinpoint,  Internal Graining,  Indented Natural,  Surface Graining",NO BGM NO BLACK /  SKYPE : sanghaviharshil927 WECHAT : harshilsanghavi  WHATSAPP/CALL : +91 9408960540,50.00,None,None,None,None,None,,,,India,,,,,,,,,,,,,,https://nivoda-inhousemedia.s3.amazonaws.com/inhouse-360-7512781532,,,,,,,,,,,,04/03/2025 00:00:00,Diamond Dossier,,,True,0,,,1
162080672,N-40,G,Marquise,1.500,K,SI2,,EX,EX,S,B,10.71x6.01x3.84,Yes,GIA,2496781630,,,1813.0000,-0.510,,,,,63.9,56.00,TK,VTK,,Faceted,N,,,,,,GIA 2496781630,An additional pinpoint is not shown.,"Feather,  Crystal,  Indented Natural,  Pinpoint",NO BGM NO BLACK /  SKYPE : sanghaviharshil927 WECHAT : harshilsanghavi  WHATSAPP/CALL : +91 9408960540,,None,,,,None,,,,India,,,,,,,,,https://view.gem360.in/gem360.html?d=0807241747-N-001,,,,,,,,,,,,,,,,,07/02/2024 00:00:00,Diamond Grading Report,,,False,1,,,1
